Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:06.651000,6772.86237632,73.23749952,2,16.074996480000003,False,0,pos,320.42823209902815,3838.0,-2110.0,138.0
0 days 00:00:06.886000,7227.0,75.0,2,29.0,False,0,car,325.3833333333333,3816.4678222286157,-2146.5696893878458,139.3653447489457
0 days 00:00:07.011000,7432.223579487924,77.48755853924756,2,33.97511707849513,False,0,pos,328.09893203188153,3803.0,-2163.0,140.0
0 days 00:00:07.087000,7557.0,79.0,2,37.0,False,0,car,329.7941666666666,3792.859761869921,-2174.2644537152482,140.2991944932667
0 days 00:00:07.291000,8120.397751211186,82.83698808997403,2,43.39498014995671,False,0,pos,334.5497012512169,3759.0,-2206.0,141.0
0 days 00:00:07.406000,8438.0,85.0,2,47.0,False,0,car,337.32611111111106,3736.3982502327444,-2221.220101729355,141.5737427278807
0 days 00:00:07.491000,8566.2082368,86.770832,2,47.7083328,False,0,pos,339.41111903928055,3719.0,-2231.0,142.0
0 days 00:00:07.646000,8800.0,90.0,2,49.0,False,0,car,343.32611111111106,3685.110919941042,-2245.803051004122,142.7773940013971
0 days 00:00:07.671000,8843.750336,91.0937584,2,49.0,False,0,pos,343.97850865761194,3678.0,-2248.0,143.0
0 days 00:00:07.806000,9080.0,97.0,2,49.0,False,0,car,347.6372222222222,3629.006670450288,-2259.304107614081,144.8602897142369
0 days 00:00:07.891000,9479.4996992,100.9464256,2,56.2857088,False,0,pos,350.11571357115076,3598.0,-2265.0,146.0
0 days 00:00:08.086000,10396.0,110.0,2,73.0,False,0,car,356.19277777777774,3545.424385122125,-2271.9384601470774,147.25313408481355
0 days 00:00:08.286000,11135.0,117.0,2,77.0,False,0,car,362.69277777777774,3499.6144367844668,-2272.922840523829,148.67007441365936
0 days 00:00:08.351000,11327.40056832,120.2500096,2,80.2500096,False,0,pos,364.92868078783,3479.0,-2273.0,150.0
0 days 00:00:08.391000,11445.80056832,122.2500096,2,82.2500096,False,0,pos,366.3393054940481,3465.0,-2273.0,151.0
0 days 00:00:08.486000,11727.0,127.0,2,87.0,False,0,car,369.74833333333333,3431.699987714329,-2272.907144454815,152.9201004239884
0 days 00:00:08.631000,11092.106302171429,131.66072045714284,2,88.55357348571428,False,0,pos,375.07355783023166,3381.0,-2272.0,155.0
0 days 00:00:08.766000,10501.0,136.0,3,90.0,False,0,car,380.3261111111111,3332.350857991088,-2269.4396100222834,156.96428765303511
0 days 00:00:08.831000,10711.234996,140.062512,3,91.8281304,False,0,pos,383.00856190241876,3305.0,-2267.0,158.0
0 days 00:00:09.086000,11536.0,156.0,3,99.0,False,0,car,394.1927777777778,3167.26958799601,-2248.61868229624,162.6963809757003
0 days 00:00:09.171000,10941.000448,158.656248,3,99.0,False,0,pos,397.95648943492137,3128.0,-2242.0,164.0
0 days 00:00:09.246000,10416.0,161.0,3,99.0,False,0,car,401.34833333333336,3100.277739879656,-2236.58522925556,164.9251523846669
0 days 00:00:09.451000,10357.428589714285,170.51785417142858,3,99.0,False,0,pos,411.20874041020625,3039.0,-2221.0,167.0
0 days 00:00:09.526000,10336.0,174.0,4,99.0,False,0,car,414.88166666666666,3010.2030405523337,-2213.244234374865,167.98336859448733
0 days 00:00:09.691000,10914.874775466667,176.74999893333333,4,99.0,False,0,pos,422.94739309949324,2926.0,-2189.0,170.0
0 days 00:00:09.766000,11178.0,178.0,4,99.0,False,0,car,426.74833333333333,2873.8226714273305,-2172.6018402661775,170.36542239499835
0 days 00:00:09.991000,10932.033881018182,189.76137367272727,4,99.0,False,0,pos,438.9854170177928,2708.0,-2118.0,171.0
0 days 00:00:10.206000,10697.0,201.0,4,99.0,False,0,car,451.315,2644.397913385321,-2095.892084976393,175.22301198817533
0 days 00:00:10.311000,10819.7189744,203.9531304,4,99.0,False,0,pos,457.3813269721236,2613.0,-2084.0,177.0
0 days 00:00:10.526000,11071.0,210.0,5,99.0,False,0,car,469.9816666666667,2500.9589579768085,-2040.5289445635037,177.98384419222694
0 days 00:00:10.631000,11283.6253888,214.5937584,5,99.0,False,0,pos,476.28844989944537,2431.0,-2009.0,178.0
0 days 00:00:10.686000,11395.0,217.0,5,99.0,False,0,car,479.62611111111113,2391.711600218643,-1989.6272780580657,178.0257341023564
0 days 00:00:10.926000,11648.0,222.0,5,99.0,False,0,car,494.42611111111114,2211.9967284095433,-1890.637179667629,178.14865972921362
0 days 00:00:11.011000,11201.750336,224.656248,5,99.0,False,0,pos,499.75771483710247,2165.0,-1863.0,178.0
0 days 00:00:11.086000,10808.0,227.0,5,99.0,False,0,car,504.51500000000004,2134.070313776174,-1844.009239119216,177.75270560230013
0 days 00:00:11.286000,10683.0,233.0,6,99.0,False,0,car,517.4594444444444,2070.7149810088795,-1801.1656712361278,177.00512303506514
0 days 00:00:11.290000,10685.033333333333,233.05,6,99.0,False,0,pos,517.7202108715073,2069.0,-1800.0,177.0
0 days 00:00:11.510000,10796.866666666667,235.8,6,99.0,False,0,pos,532.1365682236992,1950.0,-1719.0,177.0
0 days 00:00:11.526000,10805.0,236.0,6,99.0,False,0,car,533.1927777777778,1941.139943183764,-1712.8554994281285,176.95107725653608
0 days 00:00:11.686000,10917.0,239.0,6,99.0,False,0,car,543.815,1855.7072948389532,-1652.2628007515275,176.09039109406112
0 days 00:00:11.710000,10924.933333333332,239.2,6,99.0,False,0,pos,545.4157347376295,1843.0,-1643.0,176.0
0 days 00:00:11.970000,11010.877777777778,241.36666666666667,6,99.0,False,0,pos,562.8701809274705,1704.0,-1538.0,176.0
0 days 00:00:12.046000,11036.0,242.0,6,99.0,False,0,car,568.015,1662.620617612075,-1506.1128891620333,176.01746906773712
0 days 00:00:12.170000,11133.65,244.325,6,99.0,False,0,pos,576.4499440728855,1597.0,-1455.0,176.0
