Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,X,Y,Z
0 days 00:00:35.783000,8194.0,148.0,5,3.0,True,0,car,1960.210555555555,-1894.673538737242,10437.650127170195,164.99953911657354
0 days 00:00:35.869000,8482.0995712,148.0,5,4.0749984,True,0,pos,1963.7737265182705,-1876.0,10467.0,165.0
0 days 00:00:35.943000,8730.0,148.0,5,5.0,True,0,car,1966.7883333333325,-1860.1984068900906,10487.750206998633,165.00170539653683
0 days 00:00:36.263000,8113.0,135.0,4,9.0,True,0,car,1978.7883333333325,-1785.810123742374,10540.6575295976,165.00325389651164
0 days 00:00:36.289000,8159.41022848,134.21999616,4,11.99001472,True,0,pos,1979.7268883360118,-1778.0,10544.0,165.0
0 days 00:00:36.463000,8470.0,129.0,4,32.0,False,0,car,1985.9549999999992,-1717.3529883265662,10564.376249197921,164.9966648680672
0 days 00:00:36.469000,8468.7062776,129.0187496,4,32.4499904,False,0,pos,1986.1697872858938,-1715.0,10565.0,165.0
0 days 00:00:36.609000,8438.5187224,129.4562504,4,42.9500096,False,0,pos,1991.192451131048,-1658.0,10578.0,165.0
0 days 00:00:36.769000,8404.0187224,129.9562504,4,54.9500096,False,0,pos,1996.9969624935995,-1603.0,10591.0,164.0
0 days 00:00:36.783000,8401.0,130.0,4,56.0,False,0,car,1997.510555555555,-1598.1284861220877,10592.341414627705,163.91251852423483
0 days 00:00:36.943000,8863.0,134.0,4,64.0,False,0,car,2003.4661111111104,-1539.3009517983003,10611.091259731787,163.16860926217444
0 days 00:00:37.029000,8912.688814933334,136.1499968,4,62.088891733333334,False,0,pos,2006.773300093162,-1509.0,10623.0,163.0
0 days 00:00:37.209000,9016.688962844444,140.6500032,4,58.08888604444444,False,0,pos,2013.9397019711807,-1451.0,10652.0,163.0
0 days 00:00:37.303000,9071.0,143.0,4,56.0,False,0,car,2017.7661111111104,-1418.4410984899055,10671.329646520786,162.72606859382998
0 days 00:00:37.449000,9255.578722612669,145.99316847480003,4,57.66287137488891,False,0,pos,2023.8061349769582,-1366.0,10707.0,162.0
0 days 00:00:37.649000,9508.42606616112,150.09339566747764,4,59.9407753708209,False,0,pos,2032.2775907358553,-1303.0,10760.0,161.0
0 days 00:00:37.742000,9626.0,152.0,4,61.0,False,0,car,2036.3016666666658,-1285.3856827611494,10776.849213266745,160.46185403075526
0 days 00:00:37.849000,9860.86514048,154.40750144,4,65.28000256,False,0,pos,2040.9989214382126,-1267.0,10797.0,160.0
